ISO3_CODE,COUNTRY_NAME,AREA,maus_id,area_km2,d_ind_km,nearest_ind,industrial_flag,proposed_label,source,lon,lat,poly,area_ha,ndvi,tex,npts,industrial_new,industrial_old
GHA,Ghana,0.3531120512061804,GHA_M00089,0.3515953330657425,6.881821713761274,Asanko (Manso Nkwanta),False,"mining, unclassified",MausV2 (GHA box),-1.9432215031315248,6.435360450011598,89,35.15953330659207,,,,True,False
GHA,Ghana,5.711219120531732,GHA_M00090,5.68647014066272,4.825958069823097,Bogoso-Prestea,True,industrial,MausV2 (GHA box),-2.0407192081569034,5.523455114405667,90,568.6470140663173,0.3666177093982696,0.0372546015365547,17.0,True,True
GHA,Ghana,0.6136221435471454,GHA_M00091,0.6109800716948548,47.122722745692045,Nsuta,False,"mining, unclassified",MausV2 (GHA box),-1.6556082520255322,4.990242859197759,91,61.09800716948601,0.1105073168873786,0.0225121809798839,1.0,True,False
GHA,Ghana,0.23358260952616663,GHA_M00092,0.2325852971244392,26.631652750186923,Bibiani,False,"mining, unclassified",MausV2 (GHA box),-2.1766508874937776,6.680326882489361,92,23.25852971244333,,,,True,False
GHA,Ghana,0.5865831248188449,GHA_M00093,0.5840606084008075,15.711164120402211,Obuasi,False,"mining, unclassified",MausV2 (GHA box),-1.6697532233512333,6.293343641907804,93,58.40606084008618,,,,True,False
GHA,Ghana,0.055687835467748,GHA_M00094,0.055448380552118745,16.314210400507875,Obuasi,False,"mining, unclassified",MausV2 (GHA box),-1.6591391882303181,6.293341531216076,94,5.544838055209772,,,,False,False
GHA,Ghana,0.6584915742470456,GHA_M00095,0.6556599801967556,17.09134964176825,Obuasi,False,"mining, unclassified",MausV2 (GHA box),-1.691394061315844,6.306973278434644,95,65.5659980196774,,,,True,False
GHA,Ghana,0.4339125487624471,GHA_M00096,0.43204691876038187,17.020220679194562,Obuasi,False,"mining, unclassified",MausV2 (GHA box),-1.672620363837509,6.305462750815657,96,43.204691876022444,,,,True,False
GHA,Ghana,1.1574888968748278,GHA_M00097,1.152512842254493,18.607145021150632,Obuasi,False,"mining, unclassified",MausV2 (GHA box),-1.6927517801794074,6.3214566607675025,97,115.25128422550135,0.661041796207428,0.0267600963684907,1.0,True,False
GHA,Ghana,0.6468178866187206,GHA_M00098,0.6440314329476411,1.2720178206457187,Nzema (Teleku Bokazo),True,industrial,MausV2 (GHA box),-2.317882464930845,4.960782930386159,98,64.40314329476264,,,,True,True
GHA,Ghana,0.009360716689442085,GHA_M00099,0.009320393791103715,2.075775935483836,Nzema (Teleku Bokazo),True,industrial,MausV2 (GHA box),-2.3170462416384288,4.956722984880326,99,0.9320393791105569,0.1287625730037689,0.0271520688717994,1.0,False,True
GHA,Ghana,0.18884253283265034,GHA_M00100,0.18802908399132096,2.8909037915143623,Nzema (Teleku Bokazo),True,industrial,MausV2 (GHA box),-2.305668141759569,4.9508421846209,100,18.802908399134978,0.5405405163764954,0.0291735365626267,1.0,False,True
GHA,Ghana,0.14126781848413034,GHA_M00101,0.14065923461504343,2.7009983159074062,Nzema (Teleku Bokazo),True,industrial,MausV2 (GHA box),-2.302808921020271,4.9563774460026195,101,14.065923461501995,,,,False,True
GHA,Ghana,0.4578486821277519,GHA_M00102,0.4558759724147506,2.567062313333829,Nzema (Teleku Bokazo),True,industrial,MausV2 (GHA box),-2.2977162191805056,4.96360315507279,102,45.58759724147277,,,,True,True
