roi,id,lon,lat,cls_ndvi,ndvi_ann,NDWI_p50,patch_ha,d_mb_m,explained
TAP,TAP_P02000,-57.47420786129266,-5.6988782250514864,forest,0.828033659709403,-0.7287428379058838,44.24985474370349,174.92855684535903,False
TAP,TAP_P02001,-56.15000777923508,-5.917914507768478,forest,0.7834008045772712,-0.6782039403915405,168.6790009720242,258.0697580112788,False
TAP,TAP_P02002,-56.86875162182392,-7.032440123051852,forest,0.6284597904780834,-0.5879955887794495,35.402012616651206,42.42640687119285,False
TAP,TAP_P02003,-56.94426031912273,-7.042205250087059,forest,0.7203267642230208,-0.601378858089447,1512.8545122012727,30.0,False
TAP,TAP_P02004,-56.7238658332527,-7.58885748382297,forest,0.8287620397265917,-0.7129058241844177,363.4057189825536,120.0,False
TAP,TAP_P02005,-57.27133873955796,-5.780735021427692,forest,0.7746316039314395,-0.7019867897033691,381.8071227324021,152.97058540778355,False
TAP,TAP_P02007,-57.17119752656598,-5.493877245225145,forest,0.8511816323842537,-0.7393419742584229,1380.3456256924787,94.86832980505139,False
TAP,TAP_P02008,-56.31945199578726,-7.286205483907436,forest,0.8088297320298503,-0.7125730514526367,1063.6012068494724,174.92855684535903,False
TAP,TAP_P02009,-57.00989258836816,-7.082765473856018,forest,0.8219278917030993,-0.7422360777854919,1846.9119318392366,84.8528137423857,False
TAP,TAP_P02013,-57.48381342740103,-5.31583225750404,forest,0.8263624790780709,-0.7130528688430786,17.99120974184995,67.0820393249937,False
TAP,TAP_P02014,-57.005407975251536,-7.327268049050271,forest,0.8665607593998033,-0.7429102659225464,323.6206393411216,201.24611797498108,False
TAP,TAP_P02016,-55.95645337331177,-6.2058453725819085,forest,0.5911823651034828,-0.5345029234886169,1362.2993807535643,30.0,False
TAP,TAP_P02017,-57.55771757882141,-6.526634961618229,forest,0.8220472385204495,-0.7095929384231567,781.3254531708121,134.1640786499874,False
TAP,TAP_P02018,-56.684930727886425,-5.747806775104634,forest,0.8284080021532584,-0.7332123517990112,1909.7384285300964,84.8528137423857,False
TAP,TAP_P02020,-57.05935106180222,-7.247098769104976,bare/non-forest,0.08954362461229329,-0.1964403539896011,2175.487275045593,30.0,True
TAP,TAP_P02022,-57.142232340857376,-5.454678628421826,forest,0.8308212871681219,-0.70712810754776,123.4664577646452,212.13203435596427,False
TAP,TAP_P02024,-57.5191049187069,-6.95628611012188,forest,0.838441891388876,-0.7155120968818665,337.03016278649665,284.60498941515414,False
TAP,TAP_P02025,-56.36655771197154,-6.366912491211356,forest,0.8350203086936208,-0.6835252642631531,202.9600556317939,228.47319317591726,False
TAP,TAP_P02026,-56.69654824055869,-7.6398301215305375,bare/non-forest,0.3399533926293745,-0.3737891912460327,9991.219089903321,30.0,True
TAP,TAP_P02027,-57.37175324451688,-6.135202858203631,forest,0.809976963752855,-0.7059383988380432,1393.6647522987732,30.0,False
TAP,TAP_P02028,-56.73595550656132,-7.391692036249346,bare/non-forest,0.3533476732462152,-0.3350448608398437,191.06124479616787,30.0,True
TAP,TAP_P02030,-56.67313150266474,-7.286612200568222,forest,0.620011544737452,-0.4517742693424225,273.5239136290943,42.42640687119285,False
TAP,TAP_P02033,-56.62446906364331,-5.565689278034949,forest,0.787878772451488,-0.6822210550308228,105.21643001540953,120.0,False
TAP,TAP_P02035,-56.71913051556211,-6.890822971499865,forest,0.8200022103360872,-0.7023454308509827,479.449942694211,67.0820393249937,False
TAP,TAP_P02037,-57.01346577609075,-7.482110039162958,forest,0.8505246092801811,-0.7262365818023682,576.2646626360867,210.0,False
TAP,TAP_P02038,-57.63335757664616,-5.693496566103944,forest,0.6863944291589212,-0.4915292859077453,199.723031662094,30.0,False
TAP,TAP_P02039,-56.829449916736166,-7.1133661353931394,forest,0.8053543287648312,-0.707988977432251,488.2524627143045,228.47319317591726,False
TAP,TAP_P02042,-56.71372323208923,-5.627088304635063,forest,0.8195179352930564,-0.7061741948127747,25.565449661020118,108.16653826391968,False
TAP,TAP_P02043,-56.8633961021072,-7.081890252224127,forest,0.8152011846589851,-0.691033124923706,2030.3979470351633,375.89892258425004,False
TAP,TAP_P02046,-56.534785302079,-6.860983609952731,forest,0.8001797558615683,-0.6838954091072083,271.2276757498687,90.0,False
TAP,TAP_P02047,-56.60573299947987,-7.622034258730901,forest,0.8787196731179246,-0.7743383049964905,46.959892077954244,30.0,False
TAP,TAP_P02049,-55.47022346831447,-5.438214115830309,bare/non-forest,0.19370590493463707,-0.3592953979969024,371.69104591283815,42.42640687119285,True
TAP,TAP_P02050,-57.00955419603544,-6.046832538772577,forest,0.8363578496618214,-0.740821123123169,68.0901229231614,212.13203435596427,False
TAP,TAP_P02053,-55.292514745724574,-6.061735531807751,forest,0.8390804617893043,-0.7258782982826233,628.4854439844795,180.0,False
TAP,TAP_P02054,-57.39657699580584,-6.187589938440589,forest,0.8202014199182631,-0.7321280241012573,1929.2377405479056,60.0,False
TAP,TAP_P02055,-57.01717347436314,-5.529511728694103,forest,0.7724211304804788,-0.6538020372390747,49.58223629383574,42.42640687119285,False
TAP,TAP_P02056,-57.41215169439035,-4.955933701888642,water,-0.09241954088484904,0.2242130786180496,310.5627720115929,67.0820393249937,True
TAP,TAP_P02057,-55.29374623916458,-6.0047673127255,forest,0.7977528043580634,-0.7036700248718262,626.1641849371455,241.86773244895647,False
TAP,TAP_P02058,-56.67535008720439,-6.947780363277469,forest,0.7899479952685331,-0.6636598110198975,101.79515282461291,30.0,False
TAP,TAP_P02060,-56.76276158699724,-6.661544569922523,forest,0.824532893935356,-0.7114797234535217,265.4508758404778,30.0,False
TAP,TAP_P02063,-56.43919568436225,-6.872227834972914,forest,0.8403314911583654,-0.7152722477912903,636.8885494985101,120.0,False
TAP,TAP_P02064,-55.32454201400551,-6.038812616733808,forest,0.7439308274910472,-0.6448331475257874,563.1483995664034,276.5863337187866,False
TAP,TAP_P02065,-57.52306693829792,-5.344216373781088,forest,0.7741496660701773,-0.654442310333252,434.0032981639618,30.0,False
TAP,TAP_P02066,-57.373185803432406,-6.102137160464615,forest,0.8186200777695571,-0.7252792119979858,1622.7644649724284,84.8528137423857,False
TAP,TAP_P02068,-57.17385153928164,-5.498571212030084,forest,0.6601027350838333,-0.5523114204406738,1380.3456256924787,30.0,False
TAP,TAP_P02069,-56.83743909402099,-5.497913018036593,forest,0.8460227250538611,-0.7159481644630432,75.84939625986745,330.0,False
TAP,TAP_P02072,-56.601251744816494,-7.859590817103476,bare/non-forest,0.13356101601118153,-0.2032248973846435,550.3676354472127,30.0,True
TAP,TAP_P02073,-56.76704539770997,-7.568517269627129,forest,0.8406477803761437,-0.7308670878410339,9991.219089903321,94.86832980505139,False
TAP,TAP_P02075,-56.65151869832098,-7.180611743647004,forest,0.8444990782196139,-0.7473553419113159,25.805126850177885,30.0,False
TAP,TAP_P02076,-56.48781076147564,-6.251161555590681,forest,0.7853913007332385,-0.6655054688453674,45.65254127426289,30.0,False
TAP,TAP_P02078,-56.99143181697296,-7.147444449849756,forest,0.7770669714202293,-0.7140382528305054,664.3916423685731,42.42640687119285,False
TAP,TAP_P02079,-56.68894817526319,-7.78536913230049,forest,0.8442466702687677,-0.7325581312179565,1080.1496008580875,108.16653826391968,False
TAP,TAP_P02081,-56.63685834692842,-6.924565020626107,forest,0.7971215697342583,-0.6914710998535156,417.0850294164283,218.40329667841553,False
TAP,TAP_P02082,-56.90579133407538,-7.0487428870107935,forest,0.8561151060836042,-0.7472923398017883,2030.3979470351633,108.16653826391968,False
TAP,TAP_P02083,-56.41775123338485,-7.695964893761961,forest,0.8388021659471697,-0.7252536416053772,292.3858439155138,42.42640687119285,False
TAP,TAP_P02084,-56.87070400516787,-5.461458771395235,forest,0.8558650598342755,-0.7202460765838623,1838.6847913386882,94.86832980505139,False
TAP,TAP_P02086,-56.64079649419968,-6.970279957148512,forest,0.8408091474252596,-0.7321105003356934,1008.8881937929187,94.86832980505139,False
TAP,TAP_P02087,-57.6969963386489,-5.512454981675279,forest,0.7930367626090206,-0.6939105987548828,23.649481180570373,189.73665961010278,False
TAP,TAP_P02088,-57.50847562410064,-5.676534145096793,bare/non-forest,0.10592664726235554,-0.1382636576890945,83.0266453188816,30.0,True
TAP,TAP_P02089,-56.3002317389108,-6.247285671590095,water,-0.24112151337491744,0.2094971984624862,58.201540788920326,30.0,True
TAP,TAP_P02090,-57.1963537603267,-7.376845635205909,forest,0.8657285211071174,-0.7447860836982727,2430.777471602475,174.92855684535903,False
TAP,TAP_P02092,-57.52346074995574,-6.916105126361193,forest,0.7891472866202294,-0.6934749484062195,646.9979046698837,134.1640786499874,False
TAP,TAP_P02093,-56.918404778603936,-5.434449755282716,forest,0.7861131242243842,-0.6886903643608093,1838.6847913386882,42.42640687119285,False
TAP,TAP_P02094,-57.28203993617558,-6.103293218066499,bare/non-forest,0.1346371877656566,-0.2368190139532089,128.6884565108055,30.0,True
TAP,TAP_P02095,-57.70589056291358,-5.446009646960327,forest,0.8167641316334986,-0.6941285729408264,255.92852986018966,84.8528137423857,False
TAP,TAP_P02096,-57.471711165980345,-6.206259044839799,forest,0.8471337545242368,-0.7238851189613342,557.4016130141331,120.0,False
TAP,TAP_P02097,-55.3482081583811,-5.969622974281688,forest,0.826284962482728,-0.738181471824646,133.00225892230014,268.3281572999748,False
TAP,TAP_P02098,-56.679741815729706,-5.736346778312368,forest,0.8266737697918207,-0.7064551115036011,1909.7384285300964,134.1640786499874,False
TAP,TAP_P02099,-56.260690233247175,-6.699484533269684,forest,0.6373470173468729,-0.5224887728691101,1138.2805734249494,30.0,False
TAP,TAP_P02100,-56.96816684889591,-7.0806378111414645,forest,0.8474393532161114,-0.7256646752357483,1846.9119318392366,218.40329667841553,False
TAP,TAP_P02102,-57.36073027572177,-5.980496383470212,forest,0.8400277085223097,-0.7120315432548523,376.1039406572246,120.0,False
TAP,TAP_P02103,-56.50473426615971,-6.996672759679026,forest,0.7673737898310944,-0.6585516929626465,3842.1278497334474,123.69316876852982,False
TAP,TAP_P02104,-56.34715335339039,-7.29362790996265,forest,0.816535859205079,-0.6989856362342834,94.13875516793101,67.0820393249937,False
TAP,TAP_P02105,-56.88241784408482,-5.447878361233348,bare/non-forest,0.23374491868925784,-0.1449275910854339,1838.6847913386882,42.42640687119285,True
TAP,TAP_P02106,-56.99253836337422,-5.559046033854316,forest,0.8444798261341356,-0.7318406701087952,805.565689156786,182.48287590894657,False
TAP,TAP_P02110,-56.710894469837946,-7.841363119740087,forest,0.84486102168963,-0.7347626090049744,891.9454453893104,108.16653826391968,False
TAP,TAP_P02111,-56.98944440784097,-7.335754513359852,forest,0.7998739295073638,-0.7214418649673462,323.6206393411216,67.0820393249937,False
TAP,TAP_P02112,-57.12212878608238,-7.147068228974047,forest,0.8512310130040931,-0.7530708909034729,63.55143917676648,90.0,False
TAP,TAP_P02113,-57.32753829220531,-5.883088385134072,forest,0.8280146793058475,-0.6479961276054382,755.4504924332542,331.36083051561786,False
TAP,TAP_P02114,-56.91634044513448,-7.022377902298877,forest,0.8025573424666977,-0.7010852694511414,2030.3979470351633,42.42640687119285,False
TAP,TAP_P02115,-57.5744856622729,-6.879352168377901,forest,0.805879088708863,-0.7050177454948425,940.4013963372355,42.42640687119285,False
TAP,TAP_P02116,-56.77280369345522,-7.614571607910361,forest,0.7455529708533789,-0.6412451267242432,9991.219089903321,60.0,False
TAP,TAP_P02117,-56.05395013542505,-6.345692265776176,forest,0.7702417701826939,-0.6696112751960754,349.45344360715586,30.0,False
TAP,TAP_P02118,-57.47955432628784,-4.740459333307031,water,-0.40453939806619704,0.3814433217048645,142.77319971795265,30.0,True
TAP,TAP_P02119,-57.141480937200896,-7.255923998169881,bare/non-forest,0.2765232334148157,-0.3671976029872894,1719.8896589965225,42.42640687119285,True
TAP,TAP_P02120,-57.03421204990354,-7.135455320060015,forest,0.8575778259847453,-0.7607496976852417,656.5650394138568,161.55494421403512,False
TAP,TAP_P02122,-57.289714937423206,-5.891344535180386,forest,0.8297176799020716,-0.7168800234794617,708.4508174728377,42.42640687119285,False
TAP,TAP_P02124,-56.740825316286816,-7.600044000761048,forest,0.7808572335565783,-0.7187297344207764,204.0408299776844,30.0,False
TAP,TAP_P02125,-56.868509450256816,-7.071330513624782,forest,0.80079383894096,-0.6597766280174255,2030.3979470351633,42.42640687119285,False
TAP,TAP_P02126,-57.4013294627674,-5.976668080582772,forest,0.8240680116678334,-0.6999266147613525,2568.233036550785,90.0,False
TAP,TAP_P02127,-56.0328027588676,-6.375185209514979,forest,0.5401658670653744,-0.485841691493988,130.48970241353655,123.69316876852982,False
TAP,TAP_P02128,-56.37268122337404,-6.84365324448535,bare/non-forest,-0.017470318729697887,-0.0534911938011646,1375.8358951947446,30.0,True
TAP,TAP_P02129,-57.03748535943081,-6.953894035255149,forest,0.8008196676509887,-0.7021501660346985,383.16344756746946,201.24611797498108,False
TAP,TAP_P02130,-57.26963073500709,-7.15578462594866,forest,0.8621392097375169,-0.7414039969444275,6532.483013953644,90.0,False
TAP,TAP_P02132,-56.89688713635398,-5.777582108781613,forest,0.8282499280865627,-0.7092511057853699,1231.4065370376056,60.0,False
TAP,TAP_P02133,-56.6741202879054,-4.867907514771,forest,0.7930677502056465,-0.6870476007461548,467.49816027068374,42.42640687119285,False
TAP,TAP_P02135,-57.03167661626419,-5.788809024480366,forest,0.8246881254265825,-0.7093915939331055,2348.048398524063,67.0820393249937,False
TAP,TAP_P02138,-56.41847877499408,-7.6937571636862945,forest,0.8336062985882758,-0.7274620532989502,292.3858439155138,127.27922061357854,False
TAP,TAP_P02139,-56.84636357397339,-5.705153879364985,forest,0.805291718199799,-0.7111411094665527,1287.902270433891,152.97058540778355,False
TAP,TAP_P02140,-56.900353366162136,-7.0909583003483885,forest,0.8268171122179611,-0.7233830690383911,2030.3979470351633,150.0,False
TAP,TAP_P02141,-55.351413418496136,-5.984875491979824,forest,0.6828377686829139,-0.6525896191596985,51.24413608742241,67.0820393249937,False
TAP,TAP_P02143,-57.41921030557455,-5.7474261021214055,forest,0.7753868764823408,-0.6517325639724731,408.90304961034366,30.0,False
TAP,TAP_P02144,-56.70799971086135,-6.031111507142493,forest,0.7950600848837717,-0.6965879201889038,29.229013129468136,30.0,False
TAP,TAP_P02145,-57.388280777889975,-6.962890573726356,forest,0.867506001935465,-0.7586656212806702,104.43994883926878,706.1161377563892,False
TAP,TAP_P02146,-57.54899895991481,-5.2155232504917866,forest,0.8015414244243474,-0.7114854454994202,329.8607238651681,120.0,False
TAP,TAP_P02147,-56.74258533650488,-7.652876954648816,forest,0.8144644525354724,-0.7208238244056702,9991.219089903321,30.0,False
TAP,TAP_P02148,-57.02412903701014,-6.828308348792692,forest,0.7926136259694115,-0.6941315531730652,284.34523282491125,30.0,False
TAP,TAP_P02154,-56.5124998269482,-7.005214497551751,forest,0.6992521440020502,-0.6118708252906799,3842.1278497334474,94.86832980505139,False
TAP,TAP_P02155,-57.37210702322552,-7.004969338171339,forest,0.8094410633154004,-0.7015418410301208,231.20221980693074,276.5863337187866,False
TAP,TAP_P02156,-56.68178428593327,-7.090678005796838,forest,0.7357245485493302,-0.6304219961166382,698.8827912718284,300.0,False
TAP,TAP_P02160,-56.759895431183374,-7.535777402891685,forest,0.8002985595613992,-0.6944710612297058,9991.219089903321,60.0,False
TAP,TAP_P02161,-56.7837286535749,-6.887582070424974,forest,0.8374639752621834,-0.7176724076271057,162.33513468532044,94.86832980505139,False
TAP,TAP_P02162,-56.72824662077004,-7.1071671107322265,forest,0.729890445214294,-0.6472650766372681,402.8868986953326,30.0,False
TAP,TAP_P02163,-56.9087034807848,-7.054685077902525,forest,0.8017482475536796,-0.6937154531478882,2030.3979470351633,305.9411708155671,False
TAP,TAP_P02164,-56.91870019348587,-7.063760498751345,forest,0.8436988984221577,-0.7254281044006348,2030.3979470351633,150.0,False
TAP,TAP_P02165,-57.06124079793352,-7.265168909301611,forest,0.8496761533835561,-0.7354408502578735,2175.487275045593,268.3281572999748,False
TAP,TAP_P02167,-57.29975703656988,-7.098266567041278,forest,0.8501305468680076,-0.7530176639556885,6532.483013953644,174.92855684535903,False
TAP,TAP_P02168,-57.32535200393411,-7.119518300792087,forest,0.8666319386934245,-0.7615550756454468,6532.483013953644,60.0,False
TAP,TAP_P02170,-56.76220465900258,-6.604386339611887,forest,0.7877280121222475,-0.6717506647109985,763.3836055500649,30.0,False
TAP,TAP_P02171,-57.56515859115824,-6.873621862607529,forest,0.8099698912046994,-0.6899224519729614,940.4013963372355,240.0,False
TAP,TAP_P02172,-55.48749737608324,-5.486126089158333,forest,0.704948804097972,-0.6323540210723877,229.02317675132082,108.16653826391968,False
TAP,TAP_P02173,-56.91045265901908,-6.890700148394561,forest,0.7925338607304288,-0.6565295457839966,1012.8044767743654,67.0820393249937,False
TAP,TAP_P02174,-56.3526316858604,-6.687195204763317,forest,0.8189768114047473,-0.6886972188949585,13.085637145210871,1376.4083696345353,False
TAP,TAP_P02175,-56.70022294175884,-7.194149309459876,forest,0.8159633813738187,-0.6973711252212524,282.3150801697901,30.0,False
TAP,TAP_P02178,-57.17464430956933,-7.26027194970495,forest,0.6248007353494227,-0.5951455235481262,1719.8896589965225,240.0,False
TAP,TAP_P02179,-57.374318552504185,-6.016008020749323,forest,0.8477157363285805,-0.7205518484115601,2568.233036550785,90.0,False
TAP,TAP_P02180,-56.76407044888253,-7.460785373998013,forest,0.8554182678355358,-0.7426283955574036,9991.219089903321,123.69316876852982,False
TAP,TAP_P02181,-56.74127778783139,-7.085338733805843,forest,0.8302052353232002,-0.7283376455307007,475.5724296900206,192.09372712298546,False
TAP,TAP_P02182,-56.47005021277969,-7.034454813297393,forest,0.8331627465645447,-0.7016152739524841,78.77791044271103,192.09372712298546,False
TAP,TAP_P02183,-57.4487855320227,-6.250137093148593,forest,0.8142011722408217,-0.6929678916931152,309.46111377541985,60.0,False
TAP,TAP_P02184,-56.43812773565465,-6.339245420559667,forest,0.7869170100564687,-0.6991357803344727,259.87457756193277,30.0,False
TAP,TAP_P02186,-57.56279196364248,-6.501032101015751,forest,0.5639929485320364,-0.526525616645813,197.31615937914972,67.0820393249937,False
TAP,TAP_P02187,-56.793178845777405,-5.250655100307744,forest,0.8201737744512467,-0.7050615549087524,300.5850777383372,150.0,False
TAP,TAP_P02189,-57.05943952273668,-5.555000597336614,forest,0.8028424494841842,-0.7028337717056274,63.920407271615694,30.0,False
TAP,TAP_P02191,-56.60243911132502,-7.317506923905692,forest,0.7970307761452782,-0.7054504156112671,1400.357443306783,120.0,False
TAP,TAP_P02192,-56.80525904231453,-5.240806469328304,forest,0.8015037624311259,-0.6842943429946899,300.5850777383372,90.0,False
TAP,TAP_P02193,-56.18453286971732,-6.784893715344518,forest,0.8256486789593322,-0.7023167014122009,173.53322144798514,150.0,False
TAP,TAP_P02194,-56.42047672873645,-6.4689742594013335,forest,0.847897623574672,-0.7168246507644653,50.4829469270658,161.55494421403512,False
TAP,TAP_P02195,-56.37600590988169,-6.495443767083872,forest,0.8544266197342059,-0.7167463898658752,287.89069744971806,150.0,False
TAP,TAP_P02196,-56.699220689163816,-7.586016869775455,forest,0.8143433739217656,-0.6962661743164062,9991.219089903321,30.0,False
TAP,TAP_P02198,-57.48807672758705,-6.540123940619258,forest,0.8091511160283248,-0.70309978723526,743.2630366878914,84.8528137423857,False
TAP,TAP_P02199,-56.45013636274936,-5.721364321494648,forest,0.8212129851477208,-0.6912932395935059,931.0072091678815,94.86832980505139,False
TAP,TAP_P02200,-57.41638658893181,-5.134937855192188,forest,0.7586090425395444,-0.650058388710022,54.28451262122653,60.0,False
TAP,TAP_P02201,-57.34171052749508,-6.512541429263163,forest,0.7183359173492081,-0.6271702647209167,457.11069535713904,42.42640687119285,False
TAP,TAP_P02202,-56.907129231006046,-7.008857557830644,forest,0.8153946523030035,-0.7125715613365173,936.0845757344995,94.86832980505139,False
TAP,TAP_P02203,-56.71038039700308,-5.299416071073274,forest,0.8805606269093815,-0.7568799257278442,422.2038321084615,90.0,False
TAP,TAP_P02204,-57.57596026521371,-6.879775724359801,forest,0.8124606616567137,-0.7157588005065918,940.4013963372355,67.0820393249937,False
TAP,TAP_P02205,-56.99037247096751,-7.342104392297467,forest,0.8302430998795052,-0.7242167592048645,323.6206393411216,152.97058540778355,False
TAP,TAP_P02210,-56.27221208705157,-6.364819033445965,water,-0.09409354819955273,0.0104601215571165,456.91694460736477,30.0,True
TAP,TAP_P02213,-57.144782776057305,-7.394849279165018,forest,0.8370839923584673,-0.7318403720855713,2430.777471602475,120.0,False
TAP,TAP_P02214,-56.50420434304658,-6.612857394732093,forest,0.8169064873624626,-0.7104198336601257,1052.397171449675,67.0820393249937,False
TAP,TAP_P02216,-56.70303653321441,-7.795022273831965,forest,0.7867360288696273,-0.6975036859512329,64.73384617827128,30.0,False
TAP,TAP_P02218,-57.55842453789749,-6.534288068790918,forest,0.8172128943606508,-0.7332112193107605,781.3254531708121,127.27922061357854,False
TAP,TAP_P02219,-55.33850166778422,-5.956850471353928,forest,0.6063391381975969,-0.55064457654953,98.72962681912247,67.0820393249937,False
TAP,TAP_P02220,-57.16060406405699,-7.09059096455912,forest,0.8763636239501071,-0.7361419200897217,429.980921556009,234.30749027719963,False
TAP,TAP_P02221,-56.33875222602733,-6.492735874875327,forest,0.821562554966409,-0.7038686275482178,296.5005912050831,180.0,False
TAP,TAP_P02223,-56.98708531780356,-7.153177551911294,forest,0.8618043312503787,-0.7385103106498718,664.3916423685731,120.0,False
TAP,TAP_P02224,-56.508999613750575,-7.6104096085237565,forest,0.8224027903309934,-0.714954674243927,41.845695550195835,212.13203435596427,False
TAP,TAP_P02225,-57.1521984451076,-5.446689228704906,forest,0.8420907878445208,-0.7374156713485718,64.53988512322427,84.8528137423857,False
TAP,TAP_P02226,-56.5262066411637,-6.574827461996042,forest,0.8395472770476013,-0.7203513979911804,23.332207656831887,94.86832980505139,False
TAP,TAP_P02228,-57.48118978921815,-5.285794123549604,bare/non-forest,0.18896853928689805,-0.2721267938613891,176.86781416895252,42.42640687119285,True
TAP,TAP_P02230,-57.35691029267504,-6.090261045028674,forest,0.80987297038265,-0.6940790414810181,1622.7644649724284,94.86832980505139,False
TAP,TAP_P02231,-56.8708202129939,-5.458312059101441,forest,0.5344827817178687,-0.4975314140319824,1838.6847913386882,90.0,False
TAP,TAP_P02232,-57.45180290138165,-6.157303219572461,forest,0.8422028094083749,-0.7220797538757324,1929.2377405479056,123.69316876852982,False
TAP,TAP_P02233,-55.34285553318821,-5.964143778307059,forest,0.8172778117445868,-0.7166310548782349,133.00225892230014,212.13203435596427,False
TAP,TAP_P02236,-57.38920428236049,-6.166993279494199,bare/non-forest,-0.05884134923054924,-0.0929226577281951,1929.2377405479056,30.0,True
TAP,TAP_P02238,-56.19348745272151,-6.833009594228617,forest,0.859661242465333,-0.7494937777519226,306.68345628742895,134.1640786499874,False
TAP,TAP_P02239,-56.62431309353378,-5.639320398451313,forest,0.8248407614974566,-0.7102373838424683,434.1205711104804,67.0820393249937,False
TAP,TAP_P02240,-57.51314564600965,-5.034601159520611,forest,0.846080521549868,-0.7286979556083679,487.96842086343224,60.0,False
TAP,TAP_P02241,-57.50743643378277,-5.107944925022378,forest,0.8251326543816914,-0.7029579877853394,1039.9103040419293,30.0,False
TAP,TAP_P02242,-56.621947295631664,-7.6504793380736755,forest,0.8477801220766352,-0.747155487537384,68.52304050458186,123.69316876852982,False
TAP,TAP_P02243,-56.761263290497546,-7.607780058201784,forest,0.8133333373069764,-0.6977716088294983,9991.219089903321,30.0,False
TAP,TAP_P02245,-56.56107951747087,-6.882445625768273,forest,0.7233131900040667,-0.6140111088752747,35.20771429841135,174.92855684535903,False
TAP,TAP_P02246,-56.86737700474118,-7.448175262956903,forest,0.8129770950985757,-0.7179962992668152,42.03637932206239,120.0,False
TAP,TAP_P02248,-57.37620794033995,-7.1498377730363964,forest,0.802038347027009,-0.7126172184944153,6532.483013953644,84.8528137423857,False
TAP,TAP_P02250,-57.17795922202642,-7.211605865559619,forest,0.8556567012770276,-0.7632625699043274,110.34593220863884,30.0,False
TAP,TAP_P02252,-57.6257029140773,-6.841632824382654,forest,0.6488120540479949,-0.625403106212616,325.31826304198074,1050.4284840006958,False
TAP,TAP_P02253,-57.327117302948274,-6.059509403071977,forest,0.8499999991044977,-0.7428075075149536,1622.7644649724284,30.0,False
TAP,TAP_P02254,-56.68262037451181,-7.611606301619879,forest,0.7981324948796316,-0.699999988079071,9991.219089903321,301.4962686336267,False
TAP,TAP_P02255,-56.67863334662411,-5.741052024092109,forest,0.8325250519298907,-0.7158076763153076,1909.7384285300964,234.30749027719963,False
TAP,TAP_P02258,-56.67543811631695,-7.619127385406442,water,-0.13473422056334508,0.0338461734354496,9991.219089903321,30.0,True
TAP,TAP_P02259,-56.843608945764224,-7.603981635487565,forest,0.774165213773472,-0.6802572011947632,26.238244540624756,60.0,False
TAP,TAP_P02260,-57.06257684908464,-7.235974857960447,bare/non-forest,0.4920120597628,-0.4863378703594208,2175.487275045593,30.0,True
TAP,TAP_P02261,-57.4234584776622,-6.152415363827356,water,-0.19305145799391413,0.1225225105881691,1929.2377405479056,30.0,True
TAP,TAP_P02262,-56.68094236625924,-7.789303453471176,forest,0.8422391777106785,-0.7431116104125977,1080.1496008580875,169.7056274847714,False
TAP,TAP_P02264,-56.52672104733601,-6.900697096146886,bare/non-forest,0.043777676726453114,-0.0548424907028675,351.03660190948574,30.0,True
TAP,TAP_P02265,-57.572113171755234,-6.550612009161024,forest,0.8332364878687283,-0.7389569878578186,197.70852222042836,189.73665961010278,False
TAP,TAP_P02266,-57.52692393698336,-6.920893125355248,forest,0.7623236373395247,-0.6900109648704529,646.9979046698837,90.0,False
TAP,TAP_P02267,-56.68592489064096,-5.76106199669857,forest,0.8288788198000335,-0.6957997679710388,1909.7384285300964,108.16653826391968,False
TAP,TAP_P02268,-57.02541469727181,-6.744568587767621,forest,0.8265193210742744,-0.7357110381126404,86.35233127951982,90.0,False
TAP,TAP_P02269,-57.57778026953528,-6.880846898093177,forest,0.8013041860060495,-0.687902569770813,940.4013963372355,84.8528137423857,False
TAP,TAP_P02270,-56.994049557111616,-7.352984434075702,forest,0.8084072853333555,-0.7148663401603699,20.418400775962656,120.0,False
TAP,TAP_P02271,-57.66447713067848,-5.594176422401882,forest,0.8197413211289755,-0.7126728296279907,15.712336111475214,300.0,False
TAP,TAP_P02272,-56.19409133203131,-5.867945049360825,forest,0.7690875240525765,-0.66897052526474,29.34169429116157,42.42640687119285,False
TAP,TAP_P02274,-56.661340392073015,-7.2224414405480735,forest,0.8279036864985676,-0.7195402383804321,152.95665919174735,123.69316876852982,False
TAP,TAP_P02275,-56.71326553340034,-7.623947294124277,forest,0.6876355703966187,-0.6541406512260437,9991.219089903321,30.0,False
TAP,TAP_P02277,-56.886745438927406,-5.698327350705166,forest,0.8300142460550116,-0.7129207253456116,1287.902270433891,42.42640687119285,False
TAP,TAP_P02278,-56.48171566520493,-6.91133982195918,forest,0.7091514193920372,-0.6125133037567139,64.31268100925013,123.69316876852982,False
TAP,TAP_P02280,-56.53657892339759,-6.901959335439135,forest,0.7914515278685308,-0.6973618865013123,351.03660190948574,123.69316876852982,False
TAP,TAP_P02281,-56.93144871911619,-5.744521797854472,forest,0.8447029134183488,-0.7124045491218567,478.45889108468157,192.09372712298546,False
TAP,TAP_P02282,-57.24599237372049,-5.911331773725977,forest,0.8127984735347576,-0.7168551087379456,708.4508174728377,84.8528137423857,False
TAP,TAP_P02284,-56.04033600682878,-6.4238580356512704,forest,0.8050139273453626,-0.7018308639526367,136.05831959023737,67.0820393249937,False
TAP,TAP_P02285,-57.024840124862585,-7.20019985086026,forest,0.6228338443592727,-0.6210625171661377,224.91400901055042,60.0,False
